Parma AC	Cagliari Calcio	0:0	2:0	25.11.1990	00:00	1990	1991	10
Torino FC	AC Milan	1:0	1:1	25.11.1990	00:00	1990	1991	10
Sampdoria	Genoa CFC	0:1	1:2	25.11.1990	00:00	1990	1991	10
AS Roma	Bologna FC	1:1	4:1	25.11.1990	00:00	1990	1991	10
ACF Fiorentina	US Lecce	0:0	0:0	25.11.1990	00:00	1990	1991	10
AC Cesena	Lazio Roma	1:0	1:1	25.11.1990	00:00	1990	1991	10
AS Bari	Juventus	2:0	2:0	25.11.1990	00:00	1990	1991	10
Atalanta	Pisa SC	1:0	1:0	25.11.1990	00:00	1990	1991	10
Inter	SSC Napoli	0:0	2:1	25.11.1990	00:00	1990	1991	10
Genoa CFC	Parma AC	2:0	2:1	02.12.1990	00:00	1990	1991	11
Pisa SC	AC Cesena	2:2	3:2	02.12.1990	00:00	1990	1991	11
SSC Napoli	Torino FC	0:0	2:1	02.12.1990	00:00	1990	1991	11
AC Milan	US Lecce	0:0	1:0	02.12.1990	00:00	1990	1991	11
Juventus	ACF Fiorentina	2:1	2:1	02.12.1990	00:00	1990	1991	11
Cagliari Calcio	Sampdoria	0:0	0:0	02.12.1990	00:00	1990	1991	11
Bologna FC	Atalanta	0:1	1:1	02.12.1990	00:00	1990	1991	11
AS Bari	Inter	1:1	1:1	02.12.1990	00:00	1990	1991	11
Lazio Roma	AS Roma	0:1	1:1	02.12.1990	00:00	1990	1991	11
Lazio Roma	Genoa CFC	1:0	1:1	09.12.1990	00:00	1990	1991	12
Torino FC	Juventus	1:0	1:1	09.12.1990	00:00	1990	1991	12
Sampdoria	AS Roma	1:1	2:1	09.12.1990	00:00	1990	1991	12
Parma AC	Bologna FC	1:0	1:1	09.12.1990	00:00	1990	1991	12
ACF Fiorentina	AS Bari	1:1	1:1	09.12.1990	00:00	1990	1991	12
AC Cesena	Inter	1:1	1:5	09.12.1990	00:00	1990	1991	12
Atalanta	SSC Napoli	0:0	0:0	09.12.1990	00:00	1990	1991	12
AC Milan	Pisa SC	1:0	1:0	09.12.1990	00:00	1990	1991	12
US Lecce	Cagliari Calcio	1:0	2:0	09.12.1990	00:00	1990	1991	12
Inter	ACF Fiorentina	0:1	1:1	16.12.1990	00:00	1990	1991	13
AS Roma	AC Milan	0:0	0:0	16.12.1990	00:00	1990	1991	13
Pisa SC	Torino FC	2:0	2:0	16.12.1990	00:00	1990	1991	13
Parma AC	Atalanta	1:0	1:0	16.12.1990	00:00	1990	1991	13
Juventus	Cagliari Calcio	2:1	2:2	16.12.1990	00:00	1990	1991	13
Genoa CFC	AC Cesena	2:1	4:1	16.12.1990	00:00	1990	1991	13
Bologna FC	US Lecce	0:1	1:1	16.12.1990	00:00	1990	1991	13
AS Bari	Sampdoria	1:1	1:1	16.12.1990	00:00	1990	1991	13
SSC Napoli	Lazio Roma	2:1	2:1	16.12.1990	00:00	1990	1991	13
ACF Fiorentina	Bologna FC	1:0	1:0	30.12.1990	00:00	1990	1991	14
Sampdoria	Inter	1:0	3:1	30.12.1990	00:00	1990	1991	14
AC Milan	Juventus	0:0	2:0	30.12.1990	00:00	1990	1991	14
Torino FC	Parma AC	0:0	0:0	30.12.1990	00:00	1990	1991	14
AC Cesena	SSC Napoli	0:0	0:0	30.12.1990	00:00	1990	1991	14
Cagliari Calcio	Genoa CFC	1:0	1:0	30.12.1990	00:00	1990	1991	14
Atalanta	AS Roma	2:0	2:2	30.12.1990	00:00	1990	1991	14
US Lecce	AS Bari	1:0	1:1	30.12.1990	00:00	1990	1991	14
Lazio Roma	Pisa SC	0:0	0:0	30.12.1990	00:00	1990	1991	14
ACF Fiorentina	Lazio Roma	1:1	1:1	06.01.1991	00:00	1990	1991	15
Sampdoria	Torino FC	0:1	1:2	06.01.1991	00:00	1990	1991	15
AS Roma	Cagliari Calcio	0:0	0:0	06.01.1991	00:00	1990	1991	15
Parma AC	US Lecce	0:0	0:0	06.01.1991	00:00	1990	1991	15
Inter	Genoa CFC	1:0	2:1	06.01.1991	00:00	1990	1991	15
Bologna FC	AC Milan	1:1	1:1	06.01.1991	00:00	1990	1991	15
AS Bari	Pisa SC	1:0	2:0	06.01.1991	00:00	1990	1991	15
Atalanta	AC Cesena	3:0	3:0	06.01.1991	00:00	1990	1991	15
Juventus	SSC Napoli	0:0	1:0	06.01.1991	00:00	1990	1991	15
Lazio Roma	Inter	0:0	0:0	13.01.1991	00:00	1990	1991	16
Pisa SC	Juventus	0:2	1:5	13.01.1991	00:00	1990	1991	16
SSC Napoli	AS Roma	1:0	1:1	13.01.1991	00:00	1990	1991	16
Torino FC	ACF Fiorentina	1:0	1:1	13.01.1991	00:00	1990	1991	16
Genoa CFC	Atalanta	2:0	2:0	13.01.1991	00:00	1990	1991	16
AC Cesena	Parma AC	0:1	0:1	13.01.1991	00:00	1990	1991	16
Cagliari Calcio	Bologna FC	0:0	0:0	13.01.1991	00:00	1990	1991	16
AC Milan	AS Bari	1:0	2:0	13.01.1991	00:00	1990	1991	16
US Lecce	Sampdoria	0:0	1:0	13.01.1991	00:00	1990	1991	16
ACF Fiorentina	AC Cesena	2:0	2:0	20.01.1991	00:00	1990	1991	17
Sampdoria	Lazio Roma	0:0	1:1	20.01.1991	00:00	1990	1991	17
AS Roma	Pisa SC	0:0	0:2	20.01.1991	00:00	1990	1991	17
Parma AC	AC Milan	2:0	2:0	20.01.1991	00:00	1990	1991	17
Inter	US Lecce	2:0	5:0	20.01.1991	00:00	1990	1991	17
Bologna FC	SSC Napoli	0:0	1:0	20.01.1991	00:00	1990	1991	17
AS Bari	Cagliari Calcio	1:1	4:1	20.01.1991	00:00	1990	1991	17
Atalanta	Torino FC	0:0	0:1	20.01.1991	00:00	1990	1991	17
Juventus	Genoa CFC	0:1	0:1	20.01.1991	00:00	1990	1991	17
Juventus	Parma AC	1:0	5:0	27.01.1991	00:00	1990	1991	18
SSC Napoli	US Lecce	1:1	2:2	27.01.1991	00:00	1990	1991	18
AC Cesena	Sampdoria	0:1	0:1	27.01.1991	00:00	1990	1991	18
Lazio Roma	Torino FC	1:0	2:1	27.01.1991	00:00	1990	1991	18
Pisa SC	Bologna FC	1:0	2:2	27.01.1991	00:00	1990	1991	18
ACF Fiorentina	AS Roma	1:0	1:1	27.01.1991	00:00	1990	1991	18
AS Bari	Atalanta	2:0	4:1	27.01.1991	00:00	1990	1991	18
Genoa CFC	AC Milan	0:0	1:1	27.01.1991	00:00	1990	1991	18
Inter	Cagliari Calcio	1:0	1:1	27.01.1991	00:00	1990	1991	18
US Lecce	Pisa SC	1:0	1:1	03.02.1991	00:00	1990	1991	19
Torino FC	AS Bari	1:0	4:0	03.02.1991	00:00	1990	1991	19
Sampdoria	ACF Fiorentina	0:0	1:0	03.02.1991	00:00	1990	1991	19
AS Roma	Genoa CFC	2:0	3:1	03.02.1991	00:00	1990	1991	19
AC Milan	AC Cesena	1:0	2:0	03.02.1991	00:00	1990	1991	19
Cagliari Calcio	SSC Napoli	1:0	1:1	03.02.1991	00:00	1990	1991	19
Bologna FC	Inter	0:0	0:0	03.02.1991	00:00	1990	1991	19
Atalanta	Juventus	0:0	0:0	03.02.1991	00:00	1990	1991	19
Parma AC	Lazio Roma	0:0	0:0	03.02.1991	00:00	1990	1991	19
Juventus	AC Cesena	1:0	3:0	10.02.1991	00:00	1990	1991	20
ACF Fiorentina	AC Milan	0:0	0:0	10.02.1991	00:00	1990	1991	20
SSC Napoli	Parma AC	2:0	4:2	10.02.1991	00:00	1990	1991	20
Lazio Roma	US Lecce	2:0	2:0	10.02.1991	00:00	1990	1991	20
AS Bari	AS Roma	0:0	0:1	10.02.1991	00:00	1990	1991	20
Cagliari Calcio	Atalanta	0:1	1:1	10.02.1991	00:00	1990	1991	20
Bologna FC	Sampdoria	0:1	0:3	10.02.1991	00:00	1990	1991	20
Inter	Torino FC	1:0	1:0	10.02.1991	00:00	1990	1991	20
Genoa CFC	Pisa SC	1:1	4:2	10.02.1991	00:00	1990	1991	20
AC Milan	Lazio Roma	1:0	3:1	17.02.1991	00:00	1990	1991	21
Torino FC	Bologna FC	1:1	4:1	17.02.1991	00:00	1990	1991	21
Sampdoria	Juventus	0:0	1:0	17.02.1991	00:00	1990	1991	21
AS Roma	Inter	0:0	1:1	17.02.1991	00:00	1990	1991	21
Parma AC	AS Bari	0:0	1:0	17.02.1991	00:00	1990	1991	21
US Lecce	Genoa CFC	0:2	0:3	17.02.1991	00:00	1990	1991	21
AC Cesena	Cagliari Calcio	1:0	3:0	17.02.1991	00:00	1990	1991	21
Atalanta	ACF Fiorentina	1:0	2:1	17.02.1991	00:00	1990	1991	21
Pisa SC	SSC Napoli	0:0	1:1	17.02.1991	00:00	1990	1991	21
ACF Fiorentina	Pisa SC	2:0	4:0	24.02.1991	00:00	1990	1991	22
SSC Napoli	Genoa CFC	0:0	1:0	24.02.1991	00:00	1990	1991	22
Sampdoria	Parma AC	0:0	1:0	24.02.1991	00:00	1990	1991	22
AS Roma	Torino FC	1:0	2:0	24.02.1991	00:00	1990	1991	22
AS Bari	AC Cesena	1:0	1:0	24.02.1991	00:00	1990	1991	22
Juventus	US Lecce	0:0	0:0	24.02.1991	00:00	1990	1991	22
Cagliari Calcio	AC Milan	0:1	1:1	24.02.1991	00:00	1990	1991	22
Bologna FC	Lazio Roma	0:1	1:2	24.02.1991	00:00	1990	1991	22
Inter	Atalanta	1:1	3:1	24.02.1991	00:00	1990	1991	22
Lazio Roma	Juventus	1:0	1:0	03.03.1991	00:00	1990	1991	23
Torino FC	Cagliari Calcio	0:1	1:1	03.03.1991	00:00	1990	1991	23
Pisa SC	Inter	0:0	0:1	03.03.1991	00:00	1990	1991	23
Parma AC	ACF Fiorentina	1:0	1:0	03.03.1991	00:00	1990	1991	23
US Lecce	AS Roma	1:1	1:1	03.03.1991	00:00	1990	1991	23
Genoa CFC	AS Bari	1:1	3:1	03.03.1991	00:00	1990	1991	23
AC Cesena	Bologna FC	0:1	3:2	03.03.1991	00:00	1990	1991	23
Atalanta	Sampdoria	0:1	1:1	03.03.1991	00:00	1990	1991	23
AC Milan	SSC Napoli	2:0	4:1	03.03.1991	00:00	1990	1991	23
Cagliari Calcio	Pisa SC	1:0	2:1	10.03.1991	00:00	1990	1991	24
Sampdoria	AC Milan	0:0	2:0	10.03.1991	00:00	1990	1991	24
AS Roma	Parma AC	1:1	1:1	10.03.1991	00:00	1990	1991	24
Torino FC	AC Cesena	0:1	2:1	10.03.1991	00:00	1990	1991	24
Bologna FC	Genoa CFC	0:1	0:3	10.03.1991	00:00	1990	1991	24
AS Bari	Lazio Roma	0:0	0:0	10.03.1991	00:00	1990	1991	24
Atalanta	US Lecce	1:1	2:1	10.03.1991	00:00	1990	1991	24
Inter	Juventus	1:0	2:0	10.03.1991	00:00	1990	1991	24
ACF Fiorentina	SSC Napoli	0:0	0:0	10.03.1991	00:00	1990	1991	24
Lazio Roma	Cagliari Calcio	0:0	1:1	17.03.1991	00:00	1990	1991	25
Pisa SC	Sampdoria	0:0	0:3	17.03.1991	00:00	1990	1991	25
Parma AC	Inter	0:0	0:0	17.03.1991	00:00	1990	1991	25
SSC Napoli	AS Bari	0:0	1:0	17.03.1991	00:00	1990	1991	25
US Lecce	Torino FC	1:1	1:1	17.03.1991	00:00	1990	1991	25
Juventus	Bologna FC	0:1	1:1	17.03.1991	00:00	1990	1991	25
Genoa CFC	ACF Fiorentina	1:1	3:2	17.03.1991	00:00	1990	1991	25
AC Cesena	AS Roma	0:0	1:1	17.03.1991	00:00	1990	1991	25
AC Milan	Atalanta	0:0	0:1	17.03.1991	00:00	1990	1991	25
AS Roma	Juventus	0:0	0:1	24.03.1991	00:00	1990	1991	26
Sampdoria	SSC Napoli	2:0	4:1	24.03.1991	00:00	1990	1991	26
Inter	AC Milan	0:0	0:1	24.03.1991	00:00	1990	1991	26
Parma AC	Pisa SC	0:1	2:3	24.03.1991	00:00	1990	1991	26
AC Cesena	US Lecce	2:0	3:1	24.03.1991	00:00	1990	1991	26
AS Bari	Bologna FC	2:0	4:0	24.03.1991	00:00	1990	1991	26
Atalanta	Lazio Roma	2:1	4:1	24.03.1991	00:00	1990	1991	26
ACF Fiorentina	Cagliari Calcio	1:1	4:1	24.03.1991	00:00	1990	1991	26
Torino FC	Genoa CFC	3:1	5:2	24.03.1991	00:00	1990	1991	26
Juventus	AS Bari	1:1	3:1	30.03.1991	00:00	1990	1991	27
Pisa SC	Atalanta	0:0	0:2	30.03.1991	00:00	1990	1991	27
SSC Napoli	Inter	0:0	1:1	30.03.1991	00:00	1990	1991	27
AC Milan	Torino FC	0:0	1:0	30.03.1991	00:00	1990	1991	27
Lazio Roma	AC Cesena	1:0	1:1	30.03.1991	00:00	1990	1991	27
Genoa CFC	Sampdoria	0:0	0:0	30.03.1991	00:00	1990	1991	27
Cagliari Calcio	Parma AC	1:0	2:1	30.03.1991	00:00	1990	1991	27
Bologna FC	AS Roma	2:1	2:3	30.03.1991	00:00	1990	1991	27
US Lecce	ACF Fiorentina	1:0	2:0	30.03.1991	00:00	1990	1991	27
AS Roma	Lazio Roma	0:0	1:1	07.04.1991	00:00	1990	1991	28
Inter	AS Bari	1:0	5:1	07.04.1991	00:00	1990	1991	28
Torino FC	SSC Napoli	1:1	1:1	07.04.1991	00:00	1990	1991	28
Sampdoria	Cagliari Calcio	2:0	2:2	07.04.1991	00:00	1990	1991	28
Atalanta	Bologna FC	3:0	4:0	07.04.1991	00:00	1990	1991	28
ACF Fiorentina	Juventus	1:0	1:0	07.04.1991	00:00	1990	1991	28
AC Cesena	Pisa SC	1:1	1:1	07.04.1991	00:00	1990	1991	28
Parma AC	Genoa CFC	1:1	2:1	07.04.1991	00:00	1990	1991	28
US Lecce	AC Milan	0:1	0:3	07.04.1991	00:00	1990	1991	28
Genoa CFC	Lazio Roma	1:0	3:1	14.04.1991	00:00	1990	1991	29
AS Roma	Sampdoria	0:0	0:1	14.04.1991	00:00	1990	1991	29
Pisa SC	AC Milan	0:0	0:1	14.04.1991	00:00	1990	1991	29
SSC Napoli	Atalanta	2:0	2:0	14.04.1991	00:00	1990	1991	29
Inter	AC Cesena	1:0	2:0	14.04.1991	00:00	1990	1991	29
Cagliari Calcio	US Lecce	1:0	2:0	14.04.1991	00:00	1990	1991	29
Bologna FC	Parma AC	1:1	1:3	14.04.1991	00:00	1990	1991	29
AS Bari	ACF Fiorentina	0:0	0:0	14.04.1991	00:00	1990	1991	29
Juventus	Torino FC	0:1	1:2	14.04.1991	00:00	1990	1991	29
US Lecce	Bologna FC	1:0	1:3	21.04.1991	00:00	1990	1991	30
Lazio Roma	SSC Napoli	0:0	0:2	21.04.1991	00:00	1990	1991	30
AC Milan	AS Roma	0:0	1:1	21.04.1991	00:00	1990	1991	30
Torino FC	Pisa SC	0:0	1:0	21.04.1991	00:00	1990	1991	30
AC Cesena	Genoa CFC	1:1	1:1	21.04.1991	00:00	1990	1991	30
Cagliari Calcio	Juventus	0:0	0:0	21.04.1991	00:00	1990	1991	30
Atalanta	Parma AC	0:0	0:0	21.04.1991	00:00	1990	1991	30
ACF Fiorentina	Inter	0:0	0:0	21.04.1991	00:00	1990	1991	30
Sampdoria	AS Bari	2:0	3:2	21.04.1991	00:00	1990	1991	30
Inter	Sampdoria	0:0	0:2	05.05.1991	00:00	1990	1991	31
AS Roma	Atalanta	0:1	2:1	05.05.1991	00:00	1990	1991	31
Pisa SC	Lazio Roma	0:0	0:1	05.05.1991	00:00	1990	1991	31
Parma AC	Torino FC	0:0	0:0	05.05.1991	00:00	1990	1991	31
Juventus	AC Milan	0:2	0:3	05.05.1991	00:00	1990	1991	31
Genoa CFC	Cagliari Calcio	1:2	2:2	05.05.1991	00:00	1990	1991	31
Bologna FC	ACF Fiorentina	1:1	1:1	05.05.1991	00:00	1990	1991	31
AS Bari	US Lecce	0:0	1:1	05.05.1991	00:00	1990	1991	31
SSC Napoli	AC Cesena	1:0	1:0	05.05.1991	00:00	1990	1991	31
US Lecce	Parma AC	0:0	1:0	12.05.1991	00:00	1990	1991	32
AC Milan	Bologna FC	1:0	6:0	12.05.1991	00:00	1990	1991	32
SSC Napoli	Juventus	1:0	1:1	12.05.1991	00:00	1990	1991	32
Torino FC	Sampdoria	0:1	1:1	12.05.1991	00:00	1990	1991	32
Genoa CFC	Inter	1:0	3:0	12.05.1991	00:00	1990	1991	32
AC Cesena	Atalanta	0:0	0:1	12.05.1991	00:00	1990	1991	32
Cagliari Calcio	AS Roma	0:0	0:0	12.05.1991	00:00	1990	1991	32
Pisa SC	AS Bari	0:0	1:0	12.05.1991	00:00	1990	1991	32
Lazio Roma	ACF Fiorentina	1:1	2:1	12.05.1991	00:00	1990	1991	32
Juventus	Pisa SC	2:0	4:2	19.05.1991	00:00	1990	1991	33
Sampdoria	US Lecce	3:0	3:0	19.05.1991	00:00	1990	1991	33
Parma AC	AC Cesena	1:0	2:0	19.05.1991	00:00	1990	1991	33
Inter	Lazio Roma	0:0	2:0	19.05.1991	00:00	1990	1991	33
ACF Fiorentina	Torino FC	0:0	0:0	19.05.1991	00:00	1990	1991	33
Bologna FC	Cagliari Calcio	0:1	1:2	19.05.1991	00:00	1990	1991	33
AS Bari	AC Milan	1:0	2:1	19.05.1991	00:00	1990	1991	33
Atalanta	Genoa CFC	0:0	0:0	19.05.1991	00:00	1990	1991	33
AS Roma	SSC Napoli	1:0	1:1	19.05.1991	00:00	1990	1991	33
Pisa SC	AS Roma	0:0	0:1	26.05.1991	00:00	1990	1991	34
Cagliari Calcio	AS Bari	0:1	1:1	26.05.1991	00:00	1990	1991	34
AC Cesena	ACF Fiorentina	0:1	0:4	26.05.1991	00:00	1990	1991	34
Genoa CFC	Juventus	1:0	2:0	26.05.1991	00:00	1990	1991	34
Lazio Roma	Sampdoria	2:2	3:3	26.05.1991	00:00	1990	1991	34
US Lecce	Inter	0:0	0:2	26.05.1991	00:00	1990	1991	34
AC Milan	Parma AC	0:0	0:0	26.05.1991	00:00	1990	1991	34
SSC Napoli	Bologna FC	2:0	3:2	26.05.1991	00:00	1990	1991	34
Torino FC	Atalanta	0:0	0:0	26.05.1991	00:00	1990	1991	34
